DEVICE,DATE,DISSOLVED OXYGEN,ORP,PH,CONDUCTIVITY,TEMPERATURE
Lifeguard Dock DataPod™,01:54 05/30/2024,3.109999895095825,-90.4000015258789,0,43670,68.45360145568847
Lifeguard Dock DataPod™,01:24 05/30/2024,2.950000047683716,-45.79999923706055,0.2770000100135803,43730,68.4680004119873
Lifeguard Dock DataPod™,00:54 05/30/2024,3.049999952316284,2.900000095367432,0.08299999684095383,43550,68.82980079650878
Lifeguard Dock DataPod™,00:24 05/30/2024,3.430000066757202,-47.79999923706055,1.934000015258789,43400,69.03139991760253
Lifeguard Dock DataPod™,23:55 05/29/2024,2.920000076293945,11.39999961853027,2.450999975204468,43280,69.0151985168457
Lifeguard Dock DataPod™,23:25 05/29/2024,3.160000085830688,0.699999988079071,2.569999933242798,43140,69.14479942321778
Lifeguard Dock DataPod™,22:55 05/29/2024,2.670000076293945,-51.70000076293945,2.084000110626221,43010,69.06379928588866
Lifeguard Dock DataPod™,22:25 05/29/2024,2.690000057220459,-84.19999694824219,1.889999985694885,43050,69.14300041198732
Lifeguard Dock DataPod™,21:55 05/29/2024,2.359999895095825,-38.29999923706055,1.825000047683716,43240,68.96840019226073
Lifeguard Dock DataPod™,21:25 05/29/2024,2.839999914169312,-49.70000076293945,1.598000049591065,43440,68.49860076904297
Lifeguard Dock DataPod™,20:55 05/29/2024,2.420000076293945,-67.4000015258789,1.144999980926514,43560,67.98560104370117
Lifeguard Dock DataPod™,20:26 05/29/2024,2.410000085830689,-24.70000076293945,1.284000039100647,43070,68.20699958801269
Lifeguard Dock DataPod™,19:56 05/29/2024,2.019999980926514,-71.80000305175781,1.220999956130981,42830,68.13859939575195
Lifeguard Dock DataPod™,19:26 05/29/2024,2.299999952316284,-0.300000011920929,1.162999987602234,41820,68.46439895629884
Lifeguard Dock DataPod™,18:56 05/29/2024,2.130000114440918,0.5,1.230000019073486,41410,68.37260131835939
Lifeguard Dock DataPod™,18:26 05/29/2024,2.079999923706055,11.10000038146973,1.314000010490418,41260,68.01979942321778
Lifeguard Dock DataPod™,17:56 05/29/2024,2,-69.9000015258789,1.764999985694885,40670,67.65079956054689
Lifeguard Dock DataPod™,17:26 05/29/2024,1.600000023841858,14.5,2.369999885559082,40550,67.2889991760254
Lifeguard Dock DataPod™,16:56 05/29/2024,1.669999957084656,-67.80000305175781,2.233999967575073,40310,67.21160049438475
Lifeguard Dock DataPod™,16:26 05/29/2024,1.740000009536743,6.900000095367432,2.45199990272522,40160,67.21700096130371
Lifeguard Dock DataPod™,15:56 05/29/2024,2.789999961853027,-62.79999923706055,2.259999990463257,40250,67.09820098876953
Lifeguard Dock DataPod™,15:26 05/29/2024,1.850000023841858,-6.400000095367432,2.266000032424927,40410,66.91459884643555
Lifeguard Dock DataPod™,14:57 05/29/2024,2.009999990463257,-6,2.167999982833862,40940,66.54740142822266
Lifeguard Dock DataPod™,14:27 05/29/2024,2.099999904632568,-37.59999847412109,2.069000005722046,41380,66.09200096130371
Lifeguard Dock DataPod™,13:57 05/29/2024,2.200000047683716,25.70000076293945,2.023000001907349,43590,65.84720153808594
Lifeguard Dock DataPod™,13:27 05/29/2024,2.22000002861023,1.399999976158142,1.98199999332428,44690,65.96240005493165
Lifeguard Dock DataPod™,12:57 05/29/2024,2.420000076293945,-29.5,2.09500002861023,44800,66.0901985168457
Lifeguard Dock DataPod™,12:27 05/29/2024,2.599999904632568,25.39999961853027,2.295000076293945,44860,66.24499931335448
Lifeguard Dock DataPod™,11:57 05/29/2024,2.759999990463257,28.89999961853027,2.437000036239624,44690,66.38179969787598
Lifeguard Dock DataPod™,11:27 05/29/2024,2.910000085830689,7.099999904632568,2.316999912261963,43900,66.29720153808594
Lifeguard Dock DataPod™,10:58 05/29/2024,2.890000104904175,3.5,2.367000102996826,43820,66.30620002746582
Lifeguard Dock DataPod™,10:28 05/29/2024,4.230000019073486,41.70000076293945,2.490999937057495,43800,66.3728012084961
Lifeguard Dock DataPod™,09:58 05/29/2024,3.22000002861023,-34.90000152587891,2.308000087738037,43660,66.27559967041016
Lifeguard Dock DataPod™,09:28 05/29/2024,3.119999885559082,20.60000038146973,2.516000032424927,43760,66.35659980773926
Lifeguard Dock DataPod™,08:58 05/29/2024,3.400000095367432,34.5,2.496000051498413,43760,66.32960090637206
Lifeguard Dock DataPod™,08:28 05/29/2024,3.069999933242798,-18.79999923706055,2.335000038146973,43750,66.48979873657225
Lifeguard Dock DataPod™,07:58 05/29/2024,3.109999895095825,8.699999809265137,2.532999992370606,43850,66.57980079650878
Lifeguard Dock DataPod™,07:28 05/29/2024,3.230000019073486,14.69999980926514,2.479000091552734,43900,66.60679969787597
Lifeguard Dock DataPod™,06:59 05/29/2024,3.319999933242798,18.89999961853027,2.551000118255615,44040,66.81919975280762
Lifeguard Dock DataPod™,06:29 05/29/2024,3.420000076293945,32.90000152587891,2.575999975204468,43950,66.92179832458497
Lifeguard Dock DataPod™,05:59 05/29/2024,3.700000047683716,44.70000076293945,2.678999900817871,43500,67.04059829711915
Lifeguard Dock DataPod™,05:29 05/29/2024,4.070000171661377,-19.39999961853027,2.477999925613403,43770,67.08560104370116
Lifeguard Dock DataPod™,04:59 05/29/2024,3.799999952316284,12.39999961853027,2.522000074386597,43910,67.1360008239746
Lifeguard Dock DataPod™,04:29 05/29/2024,3.869999885559082,12.39999961853027,2.437999963760376,44210,67.01359939575195
Lifeguard Dock DataPod™,03:59 05/29/2024,3.049999952316284,-34.29999923706055,2.085000038146973,44370,66.94700164794921
Lifeguard Dock DataPod™,03:30 05/29/2024,2.859999895095825,7,2.062999963760376,44350,66.97940101623536
Lifeguard Dock DataPod™,03:00 05/29/2024,2.569999933242798,-37.29999923706055,2.062999963760376,44300,67.20079956054688
Lifeguard Dock DataPod™,02:30 05/29/2024,3.079999923706055,-9.800000190734863,2.272000074386597,44290,67.42039909362794
Lifeguard Dock DataPod™,02:00 05/29/2024,3.210000038146973,31.60000038146973,2.568000078201294,44220,67.27280120849609
Lifeguard Dock DataPod™,01:30 05/29/2024,3.019999980926514,-12,2.469000101089478,44230,67.24039840698242
Lifeguard Dock DataPod™,01:00 05/29/2024,3.289999961853027,50,2.823999881744385,43980,67.55360145568848
Lifeguard Dock DataPod™,00:30 05/29/2024,3.039999961853027,10.5,2.825000047683716,44260,67.15400123596191
Lifeguard Dock DataPod™,00:01 05/29/2024,3.039999961853027,27.60000038146973,3.023999929428101,43740,67.75879859924316
Lifeguard Dock DataPod™,23:31 05/28/2024,2.819999933242798,-59.20000076293945,3.00600004196167,43510,67.76240005493165
Lifeguard Dock DataPod™,23:01 05/28/2024,2.769999980926514,-54.59999847412109,2.706000089645386,43230,67.99820098876954
Lifeguard Dock DataPod™,22:31 05/28/2024,2.779999971389771,10.30000019073486,2.707000017166138,43070,68.33839950561524
Lifeguard Dock DataPod™,22:01 05/28/2024,2.559999942779541,14.39999961853027,2.309000015258789,42840,68.5651985168457
Lifeguard Dock DataPod™,21:31 05/28/2024,2.529999971389771,20.5,2.33899998664856,42960,67.94059829711915
Lifeguard Dock DataPod™,21:01 05/28/2024,2.190000057220459,-19.39999961853027,2.247999906539917,42730,67.92440032958984
Lifeguard Dock DataPod™,20:32 05/28/2024,2.140000104904175,-34.29999923706055,2.861999988555908,42200,68.27539978027345
Lifeguard Dock DataPod™,20:02 05/28/2024,1.980000019073486,-45.59999847412109,2.803999900817871,42050,68.03419837951661
Lifeguard Dock DataPod™,19:32 05/28/2024,2.200000047683716,52.40000152587891,3.382999897003174,41910,68.18000068664551
Lifeguard Dock DataPod™,19:02 05/28/2024,1.820000052452087,-49,3.028000116348267,42190,67.66879997253417
Lifeguard Dock DataPod™,18:32 05/28/2024,1.789999961853027,8.399999618530273,3.155999898910522,41510,67.81100082397461
Lifeguard Dock DataPod™,18:02 05/28/2024,1.75,-24,3.085000038146973,41330,67.8091983795166
Lifeguard Dock DataPod™,17:32 05/28/2024,1.75,-12.39999961853027,3.16100001335144,41060,67.81459884643554
Lifeguard Dock DataPod™,17:02 05/28/2024,1.710000038146973,-25.60000038146973,3.017999887466431,40010,67.5608009338379
Lifeguard Dock DataPod™,16:32 05/28/2024,1.590000033378601,-48.59999847412109,2.986999988555908,40000,67.64539909362793
Lifeguard Dock DataPod™,16:02 05/28/2024,1.700000047683716,-19.39999961853027,3.101000070571899,39900,67.72639923095704
Lifeguard Dock DataPod™,15:32 05/28/2024,1.840000033378601,-45.09999847412109,3.046000003814697,39810,67.66700096130371
Lifeguard Dock DataPod™,15:03 05/28/2024,1.769999980926514,-67.69999694824219,2.83899998664856,39940,67.42940101623536
Lifeguard Dock DataPod™,14:33 05/28/2024,1.919999957084656,-29.20000076293945,2.842999935150147,40320,67.23500137329101
Lifeguard Dock DataPod™,14:03 05/28/2024,2.190000057220459,35.70000076293945,2.933000087738037,41040,66.76160049438477
Lifeguard Dock DataPod™,13:33 05/28/2024,2.529999971389771,64.30000305175781,2.940999984741211,42370,66.22159843444824
Lifeguard Dock DataPod™,13:03 05/28/2024,2.180000066757202,-19,2.697999954223633,44510,66.05420112609863
Lifeguard Dock DataPod™,12:33 05/28/2024,2.47000002861023,8.800000190734863,2.84500002861023,44660,65.97320098876953
Lifeguard Dock DataPod™,12:03 05/28/2024,2.579999923706055,-21.10000038146973,2.846999883651733,44580,65.86700096130372
Lifeguard Dock DataPod™,11:34 05/28/2024,2.930000066757202,6.099999904632568,2.95799994468689,44480,66.06140060424805
Lifeguard Dock DataPod™,11:04 05/28/2024,3.099999904632568,30.70000076293945,2.946000099182129,44420,66.26840019226074
Lifeguard Dock DataPod™,10:34 05/28/2024,3.329999923706055,33.59999847412109,3.092999935150146,44160,66.6158016204834
Lifeguard Dock DataPod™,10:04 05/28/2024,3.710000038146973,29,3.078000068664551,43850,66.79399986267089
Lifeguard Dock DataPod™,09:34 05/28/2024,3.569999933242798,61.40000152587891,3.069000005722046,43670,66.86060104370117
Lifeguard Dock DataPod™,09:04 05/28/2024,3.789999961853027,53.70000076293945,2.99399995803833,43370,66.99019851684571
Lifeguard Dock DataPod™,08:34 05/28/2024,3.779999971389771,52.29999923706055,3.03600001335144,43600,67.08379859924317
Lifeguard Dock DataPod™,08:04 05/28/2024,4.010000228881836,67,2.983999967575073,43540,67.20799903869629
Lifeguard Dock DataPod™,07:35 05/28/2024,3.819999933242798,30.89999961853027,2.674999952316284,43630,67.08740005493165
Lifeguard Dock DataPod™,07:05 05/28/2024,4.159999847412109,58.79999923706055,2.904000043869019,43720,67.27280120849609
Lifeguard Dock DataPod™,06:35 05/28/2024,3.730000019073486,22.20000076293945,2.674000024795532,43680,67.10360145568848
Lifeguard Dock DataPod™,06:05 05/28/2024,3.170000076293945,21.89999961853027,2.50600004196167,43820,67.22960090637207
Lifeguard Dock DataPod™,05:35 05/28/2024,3.160000085830688,45.40000152587891,2.456000089645386,43690,67.41680107116699
Lifeguard Dock DataPod™,05:05 05/28/2024,3.339999914169312,55.09999847412109,2.302000045776367,43630,67.57340087890626
Lifeguard Dock DataPod™,04:35 05/28/2024,3.410000085830689,50.20000076293945,2.380000114440918,43380,67.66879997253417
Lifeguard Dock DataPod™,04:06 05/28/2024,3.690000057220459,56.59999847412109,2.329999923706055,43380,67.88120002746582
Lifeguard Dock DataPod™,03:36 05/28/2024,3.559999942779541,44.90000152587891,2.338000059127808,43210,68.14760131835938
Lifeguard Dock DataPod™,03:06 05/28/2024,3.569999933242798,64.69999694824219,2.171000003814697,43040,68.71820030212402
Lifeguard Dock DataPod™,02:36 05/28/2024,3.549999952316284,27.29999923706055,2.125999927520752,43130,68.90540046691893
Lifeguard Dock DataPod™,02:06 05/28/2024,5.679999828338623,60,2.16700005531311,43180,68.17460021972656
Lifeguard Dock DataPod™,01:36 05/28/2024,3.690000057220459,36,2.33299994468689,43210,68.28799972534179
Lifeguard Dock DataPod™,01:06 05/28/2024,3.019999980926514,47.09999847412109,2.670000076293945,43190,68.11700096130372
Lifeguard Dock DataPod™,00:37 05/28/2024,3.130000114440918,55.90000152587891,3.033999919891357,43190,68.08279914855957
Lifeguard Dock DataPod™,00:07 05/28/2024,2.680000066757202,36.5,3.309999942779541,43140,68.18720016479492
Lifeguard Dock DataPod™,23:37 05/27/2024,2.839999914169312,56.29999923706055,3.418999910354614,43180,67.92980079650879
Lifeguard Dock DataPod™,23:07 05/27/2024,5.380000114440918,2.200000047683716,3.141000032424927,42850,68.1368003845215
Lifeguard Dock DataPod™,22:37 05/27/2024,3.009999990463257,60.79999923706055,3.302000045776367,42750,68.50039978027344
Lifeguard Dock DataPod™,22:07 05/27/2024,2.650000095367432,76.69999694824219,2.611000061035156,42540,68.72719879150391
Lifeguard Dock DataPod™,21:37 05/27/2024,2.670000076293945,58,2.375,42390,68.67139854431153
Lifeguard Dock DataPod™,21:08 05/27/2024,2.789999961853027,35.59999847412109,2.309000015258789,42390,68.67139854431153
Lifeguard Dock DataPod™,20:38 05/27/2024,2.799999952316284,58.40000152587891,2.361999988555908,42840,68.20520057678223
Lifeguard Dock DataPod™,20:08 05/27/2024,2.22000002861023,86.5999984741211,2.220999956130981,42520,68.05940170288085
Lifeguard Dock DataPod™,19:38 05/27/2024,2.119999885559082,73.69999694824219,2.388999938964844,42240,67.89559898376464
Lifeguard Dock DataPod™,19:08 05/27/2024,2.130000114440918,7.300000190734863,2.408999919891357,41960,67.78580093383789
Lifeguard Dock DataPod™,18:38 05/27/2024,2.089999914169312,45.90000152587891,2.996000051498413,41860,67.37900123596192
Lifeguard Dock DataPod™,18:08 05/27/2024,2.019999980926514,71.80000305175781,3.414999961853027,41340,67.42940101623536
Lifeguard Dock DataPod™,17:38 05/27/2024,1.519999980926514,-24.89999961853027,3.151999950408936,40150,67.39519920349122
Lifeguard Dock DataPod™,17:08 05/27/2024,1.610000014305115,51.70000076293945,3.378999948501587,39610,67.55899848937989
Lifeguard Dock DataPod™,16:38 05/27/2024,1.669999957084656,-3.299999952316284,3.315999984741211,39430,67.64180107116698
Lifeguard Dock DataPod™,16:08 05/27/2024,1.320000052452087,1.200000047683716,3.401000022888184,39470,67.32860145568847
Lifeguard Dock DataPod™,15:39 05/27/2024,3.170000076293945,76.19999694824219,3.684999942779541,39560,67.1360008239746
Lifeguard Dock DataPod™,15:09 05/27/2024,1.669999957084656,-13.19999980926514,3.352999925613403,39730,66.72019920349122
Lifeguard Dock DataPod™,14:39 05/27/2024,1.700000047683716,-24.89999961853027,3.145999908447266,39600,66.7490005493164
Lifeguard Dock DataPod™,14:09 05/27/2024,1.72000002861023,18.29999923706055,3.255000114440918,39650,66.58339881896973
Lifeguard Dock DataPod™,13:39 05/27/2024,2.150000095367432,84.69999694824219,3.377000093460083,40100,66.4069995880127
Lifeguard Dock DataPod™,13:09 05/27/2024,2.130000114440918,97.5999984741211,3.417999982833862,41380,66.0038013458252
Lifeguard Dock DataPod™,12:39 05/27/2024,5.389999866485596,110.5999984741211,3.440000057220459,43810,65.37200164794922
Lifeguard Dock DataPod™,12:09 05/27/2024,2.200000047683716,18.20000076293945,3.180000066757202,44780,65.03179969787598
Lifeguard Dock DataPod™,11:40 05/27/2024,2.420000076293945,0.699999988079071,3.309000015258789,44890,65.09120140075683
Lifeguard Dock DataPod™,11:10 05/27/2024,2.630000114440918,73.5999984741211,3.502000093460083,44510,65.46559829711914
Lifeguard Dock DataPod™,10:40 05/27/2024,3.059999942779541,76.80000305175781,3.532999992370606,44390,65.76439895629883
Lifeguard Dock DataPod™,10:10 05/27/2024,3.140000104904175,90.19999694824219,3.532999992370606,44210,66.13520126342775
Lifeguard Dock DataPod™,09:40 05/27/2024,3.5,95.19999694824219,3.684999942779541,43860,66.64459953308106
Lifeguard Dock DataPod™,09:10 05/27/2024,3.700000047683716,94.69999694824219,3.724999904632568,43250,66.91640129089356
Lifeguard Dock DataPod™,08:40 05/27/2024,3.650000095367432,102.1999969482422,3.674999952316284,43640,66.94519920349121
Lifeguard Dock DataPod™,08:11 05/27/2024,4.389999866485596,116.4000015258789,3.697999954223633,43380,67.1108009338379
Lifeguard Dock DataPod™,07:41 05/27/2024,3.730000019073486,80.5999984741211,3.440999984741211,43460,67.13779983520509
Lifeguard Dock DataPod™,07:11 05/27/2024,3.960000038146973,66,3.453000068664551,43400,67.2098014831543
Lifeguard Dock DataPod™,06:41 05/27/2024,4.050000190734863,109.9000015258789,3.523000001907349,43430,67.30699958801269
Lifeguard Dock DataPod™,06:11 05/27/2024,3.630000114440918,11.89999961853027,3.131999969482422,43770,67.24760131835939
Lifeguard Dock DataPod™,05:41 05/27/2024,4.050000190734863,99.69999694824219,3.342000007629395,43760,67.34840087890625
Lifeguard Dock DataPod™,05:11 05/27/2024,3.009999990463257,55.90000152587891,3.161999940872192,43850,67.49960021972656
Lifeguard Dock DataPod™,04:42 05/27/2024,2.869999885559082,41.70000076293945,3.092999935150146,43890,67.55540046691894
Lifeguard Dock DataPod™,04:12 05/27/2024,3.549999952316284,71.5999984741211,3.220999956130981,43790,67.83080024719239
Lifeguard Dock DataPod™,03:42 05/27/2024,3.779999971389771,107.4000015258789,3.249000072479248,43710,68.07019920349121
Lifeguard Dock DataPod™,03:12 05/27/2024,3.119999885559082,75.69999694824219,2.999000072479248,43470,68.64980010986329
Lifeguard Dock DataPod™,02:42 05/27/2024,4.019999980926514,106.5,3.13100004196167,43470,68.78299903869629
Lifeguard Dock DataPod™,02:12 05/27/2024,3.380000114440918,78.5999984741211,3.010999917984009,43630,68.91259994506835
Lifeguard Dock DataPod™,01:42 05/27/2024,3.390000104904175,92.30000305175781,3.135999917984009,43720,68.76680107116698
Lifeguard Dock DataPod™,01:13 05/27/2024,2.990000009536743,28.10000038146973,2.888999938964844,43630,68.49320030212402
Lifeguard Dock DataPod™,00:43 05/27/2024,3.630000114440918,48.20000076293945,2.934000015258789,43650,68.50400123596192
Lifeguard Dock DataPod™,00:13 05/27/2024,2.75,99.80000305175781,3.246000051498413,43500,68.42119865417482
Lifeguard Dock DataPod™,23:43 05/26/2024,2.960000038146973,125.3000030517578,3.403000116348267,43520,68.50759925842286
Lifeguard Dock DataPod™,23:13 05/26/2024,3.289999961853027,117.9000015258789,3.174999952316284,43630,68.47340087890625
Lifeguard Dock DataPod™,22:43 05/26/2024,3,60.90000152587891,2.733000040054321,43810,68.04679832458497
Lifeguard Dock DataPod™,22:13 05/26/2024,3.339999914169312,96.5999984741211,3.006999969482422,43730,68.08819961547852
Lifeguard Dock DataPod™,21:44 05/26/2024,2.650000095367432,63.70000076293945,2.668999910354614,43850,67.69579887390137
Lifeguard Dock DataPod™,21:14 05/26/2024,2.859999895095825,63.90000152587891,2.67300009727478,43570,67.75699958801269
Lifeguard Dock DataPod™,20:44 05/26/2024,2.269999980926514,7.699999809265137,2.561000108718872,43440,67.50320167541503
Lifeguard Dock DataPod™,20:14 05/26/2024,2.589999914169312,83.4000015258789,3.042999982833862,43240,67.63640060424805
Lifeguard Dock DataPod™,19:44 05/26/2024,2.279999971389771,110.9000015258789,3.460999965667725,43230,67.55899848937989
Lifeguard Dock DataPod™,19:14 05/26/2024,2.200000047683716,90.9000015258789,3.242000102996826,42970,67.30699958801269
Lifeguard Dock DataPod™,18:44 05/26/2024,1.990000009536743,38.90000152587891,3.242000102996826,42960,67.18460159301759
Lifeguard Dock DataPod™,18:14 05/26/2024,2.059999942779541,96.9000015258789,3.723000049591065,42910,67.07659912109375
Lifeguard Dock DataPod™,17:44 05/26/2024,1.600000023841858,59.70000076293945,3.503999948501587,42630,67.09820098876953
Lifeguard Dock DataPod™,17:14 05/26/2024,1.490000009536743,21.39999961853027,3.510999917984009,42250,66.97579956054688
Lifeguard Dock DataPod™,16:44 05/26/2024,1.570000052452087,78.5,3.680000066757202,42040,67.19360008239747
Lifeguard Dock DataPod™,16:15 05/26/2024,1.740000009536743,51.70000076293945,3.579999923706055,40200,67.24399986267089
Lifeguard Dock DataPod™,15:45 05/26/2024,1.690000057220459,37.70000076293945,3.535000085830689,40170,67.3430004119873
Lifeguard Dock DataPod™,15:15 05/26/2024,1.649999976158142,83.9000015258789,3.599999904632568,40170,67.48339881896973
Lifeguard Dock DataPod™,14:45 05/26/2024,1.710000038146973,60.40000152587891,3.460999965667725,39930,67.48520126342774
Lifeguard Dock DataPod™,14:15 05/26/2024,1.909999966621399,29.39999961853027,3.441999912261963,39590,67.51040115356446
Lifeguard Dock DataPod™,13:45 05/26/2024,1.820000052452087,50.40000152587891,3.509000062942505,39730,67.68859939575195
Lifeguard Dock DataPod™,13:15 05/26/2024,1.779999971389771,-17.79999923706055,3.20799994468689,39900,67.64900054931641
Lifeguard Dock DataPod™,12:46 05/26/2024,2.059999942779541,112.0999984741211,3.898000001907349,40180,67.3988006591797
Lifeguard Dock DataPod™,12:16 05/26/2024,2.359999895095825,122.3000030517578,3.944000005722046,41560,66.41780052185058
Lifeguard Dock DataPod™,11:46 05/26/2024,2.849999904632568,124.5,3.763999938964844,43410,65.59880065917969
Lifeguard Dock DataPod™,11:16 05/26/2024,2.359999895095825,60.5,3.459000110626221,44940,64.89499931335449
Lifeguard Dock DataPod™,10:46 05/26/2024,2.349999904632568,31.89999961853027,3.348999977111816,44820,65.08759994506835
Lifeguard Dock DataPod™,10:16 05/26/2024,2.589999914169312,87.0999984741211,3.539000034332275,44590,64.99399986267089
Lifeguard Dock DataPod™,09:46 05/26/2024,2.859999895095825,85.5,3.571000099182129,44460,65.48720016479491
Lifeguard Dock DataPod™,09:16 05/26/2024,3.380000114440918,133,3.825000047683716,44180,66.2
Lifeguard Dock DataPod™,08:47 05/26/2024,3.599999904632568,100.9000015258789,3.789000034332275,43930,66.26120071411134
Lifeguard Dock DataPod™,08:17 05/26/2024,3.75,127.5999984741211,3.95799994468689,43560,66.35480079650878
Lifeguard Dock DataPod™,07:47 05/26/2024,4.03000020980835,135.1999969482422,3.841000080108643,43300,66.48440170288086
Lifeguard Dock DataPod™,07:17 05/26/2024,3.450000047683716,130.6000061035156,3.816999912261963,43320,66.58339881896973
Lifeguard Dock DataPod™,06:47 05/26/2024,5.380000114440918,123.0999984741211,3.733000040054321,43220,66.72019920349122
Lifeguard Dock DataPod™,06:17 05/26/2024,3.670000076293945,122.0999984741211,3.734999895095825,43130,66.85340156555176
Lifeguard Dock DataPod™,05:47 05/26/2024,3.829999923706055,122.0999984741211,3.608000040054321,43030,67.11620140075684
Lifeguard Dock DataPod™,05:18 05/26/2024,3.400000095367432,107,3.500999927520752,43470,67.19539909362793
Lifeguard Dock DataPod™,04:48 05/26/2024,3.920000076293945,131,3.617000102996826,43600,67.26919975280762
Lifeguard Dock DataPod™,04:18 05/26/2024,3.660000085830689,105.1999969482422,3.630000114440918,43800,67.44379997253418
Lifeguard Dock DataPod™,03:48 05/26/2024,3.769999980926514,109.9000015258789,3.648000001907349,44030,67.76780052185057
Lifeguard Dock DataPod™,03:18 05/26/2024,3.769999980926514,152.8999938964844,3.091000080108643,43460,69.01339950561524
Lifeguard Dock DataPod™,02:48 05/26/2024,4.039999961853027,125,3.378999948501587,43190,69.53000068664551
Lifeguard Dock DataPod™,02:18 05/26/2024,4.03000020980835,118.0999984741211,3.441999912261963,43380,69.57860145568847
Lifeguard Dock DataPod™,01:49 05/26/2024,3.950000047683716,121.5999984741211,3.257999897003174,43390,69.36979942321777
Lifeguard Dock DataPod™,01:19 05/26/2024,3.539999961853027,109.6999969482422,3.23799991607666,43600,68.87659912109375
Lifeguard Dock DataPod™,00:49 05/26/2024,3.039999961853027,87.4000015258789,3.331000089645386,43510,68.62460021972656
Lifeguard Dock DataPod™,00:19 05/26/2024,3.299999952316284,121.4000015258789,3.29200005531311,43490,68.8478012084961
Lifeguard Dock DataPod™,23:49 05/25/2024,4.050000190734863,40.09999847412109,3.431999921798706,43380,68.79920043945313
Lifeguard Dock DataPod™,23:19 05/25/2024,3.410000085830689,112.0999984741211,3.59500002861023,43380,68.6011993408203
Lifeguard Dock DataPod™,22:50 05/25/2024,2.849999904632568,56.59999847412109,3.045000076293945,43270,68.42659912109374
Lifeguard Dock DataPod™,22:20 05/25/2024,3.230000019073486,143.1000061035156,3.345999956130981,43110,68.68040046691894
Lifeguard Dock DataPod™,21:50 05/25/2024,3.180000066757202,143.3999938964844,3.125999927520752,43150,68.67679901123046
Lifeguard Dock DataPod™,21:20 05/25/2024,3.380000114440918,156.1999969482422,2.940000057220459,43390,68.31680107116699
Lifeguard Dock DataPod™,20:50 05/25/2024,2.809999942779541,151.8999938964844,3.142999887466431,43150,68.30239868164062
Lifeguard Dock DataPod™,20:20 05/25/2024,3.950000047683716,143.6000061035156,3.055000066757202,43170,67.71559829711914
Lifeguard Dock DataPod™,19:50 05/25/2024,2.990000009536743,150.8999938964844,3.25,43100,67.83259925842286
Lifeguard Dock DataPod™,19:20 05/25/2024,2.549999952316284,159.3999938964844,3.157999992370605,42770,67.65799903869629
Lifeguard Dock DataPod™,18:50 05/25/2024,2.549999952316284,127.1999969482422,3.155999898910522,42700,67.34479942321778
Lifeguard Dock DataPod™,18:20 05/25/2024,2.819999933242798,143.8999938964844,3.533999919891357,42710,66.94340019226074
Lifeguard Dock DataPod™,17:50 05/25/2024,1.610000014305115,86.19999694824219,3.535000085830689,42720,66.57260131835938
Lifeguard Dock DataPod™,17:20 05/25/2024,1.429999947547913,41.09999847412109,3.769000053405762,41890,66.54200096130371
Lifeguard Dock DataPod™,16:51 05/25/2024,1.529999971389771,42.79999923706055,3.795000076293945,41610,66.39439964294434
Lifeguard Dock DataPod™,16:21 05/25/2024,1.370000004768372,-39.79999923706055,3.486000061035156,41040,66.19639854431152
Lifeguard Dock DataPod™,15:51 05/25/2024,1.559999942779541,41.70000076293945,4.007999897003174,40780,65.94980010986329
Lifeguard Dock DataPod™,15:21 05/25/2024,1.529999971389771,62,4.073999881744385,40490,65.80219879150391
Lifeguard Dock DataPod™,14:51 05/25/2024,1.490000009536743,20.39999961853027,4.105999946594238,40340,65.71939964294432
Lifeguard Dock DataPod™,14:21 05/25/2024,2.119999885559082,-55.90000152587891,3.581000089645386,40360,65.70859870910644
Lifeguard Dock DataPod™,13:51 05/25/2024,1.669999957084656,-4.300000190734863,3.740999937057495,40430,65.7769989013672
Lifeguard Dock DataPod™,13:21 05/25/2024,1.759999990463257,-34.29999923706055,3.772000074386597,40190,65.64559898376464
Lifeguard Dock DataPod™,12:52 05/25/2024,1.669999957084656,-62.59999847412109,3.427000045776367,40220,65.63660049438477
Lifeguard Dock DataPod™,12:22 05/25/2024,1.860000014305115,-10.39999961853027,3.831000089645386,40500,65.25139923095703
Lifeguard Dock DataPod™,11:52 05/25/2024,2.359999895095825,45.20000076293945,4.264999866485596,40860,65.12360076904297
Lifeguard Dock DataPod™,11:22 05/25/2024,2.579999923706055,59.40000152587891,4.394000053405762,42390,64.58000068664552
Lifeguard Dock DataPod™,10:52 05/25/2024,2.480000019073486,81.69999694824219,4.494999885559082,44660,64.06160049438476
Lifeguard Dock DataPod™,10:22 05/25/2024,2.299999952316284,-47.59999847412109,3.697999954223633,45690,64.02559967041016
Lifeguard Dock DataPod™,09:52 05/25/2024,2.630000114440918,11.60000038146973,4.031000137329102,45510,64.33879928588867
Lifeguard Dock DataPod™,09:22 05/25/2024,2.710000038146973,-46.5,3.700999975204468,45380,64.42159843444824
Lifeguard Dock DataPod™,08:53 05/25/2024,3.210000038146973,21.70000076293945,3.904999971389771,45120,64.93100013732911
Lifeguard Dock DataPod™,08:23 05/25/2024,3.640000104904175,46.20000076293945,4.172999858856201,44850,65.78060035705568
Lifeguard Dock DataPod™,07:53 05/25/2024,3.589999914169312,10.89999961853027,3.973000049591065,44610,66.04880065917969
Lifeguard Dock DataPod™,07:23 05/25/2024,3.509999990463257,37,4.182000160217285,44160,66.11359939575195
